PassengerId,Pclass,Age,estAge,SibSp,Parch,Fare,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S
805,3,27.0,0,0,0,6.975,0,1,0,0,1
732,3,11.0,0,0,0,18.7875,0,1,1,0,0
161,3,44.0,0,0,1,16.1,0,1,0,0,1
41,3,40.0,0,1,0,9.475,1,0,0,0,1
868,1,31.0,0,0,0,50.4958,0,1,0,0,1
870,3,4.0,0,1,1,11.1333,0,1,0,0,1
406,2,34.0,0,1,0,21.0,0,1,0,0,1
575,3,16.0,0,0,0,8.05,0,1,0,0,1
468,1,56.0,0,0,0,26.55,0,1,0,0,1
164,3,17.0,0,0,0,8.6625,0,1,0,0,1
80,3,30.0,0,0,0,12.475,1,0,0,0,1
547,2,19.0,0,1,0,26.0,1,0,0,0,1
184,2,1.0,0,2,1,39.0,0,1,0,0,1
488,1,58.0,0,0,0,29.7,0,1,1,0,0
423,3,29.0,0,0,0,7.875,0,1,0,0,1
873,1,33.0,0,0,0,5.0,0,1,0,0,1
410,3,28.0,0,3,1,25.4667,1,0,0,0,1
421,3,28.0,0,0,0,7.8958,0,1,1,0,0
268,3,25.0,0,1,0,7.775,0,1,0,0,1
882,3,33.0,0,0,0,7.8958,0,1,0,0,1
144,3,19.0,0,0,0,6.75,0,1,0,1,0
481,3,9.0,0,5,2,46.9,0,1,0,0,1
258,1,30.0,0,0,0,86.5,1,0,0,0,1
789,3,1.0,0,1,2,20.575,0,1,0,0,1
317,2,24.0,0,1,0,26.0,1,0,0,0,1
377,3,22.0,0,0,0,7.25,1,0,0,0,1
823,1,38.0,0,0,0,0.0,0,1,0,0,1
177,3,28.0,0,3,1,25.4667,0,1,0,0,1
509,3,28.0,0,0,0,22.525,0,1,0,0,1
237,2,44.0,0,1,0,26.0,0,1,0,0,1
876,3,15.0,0,0,0,7.225,1,0,1,0,0
711,1,24.0,0,0,0,49.5042,1,0,1,0,0
831,3,15.0,0,1,0,14.4542,1,0,1,0,0
852,3,74.0,0,0,0,7.775,0,1,0,0,1
665,3,20.0,0,1,0,7.925,0,1,0,0,1
657,3,28.0,0,0,0,7.8958,0,1,0,0,1
865,2,24.0,0,0,0,13.0,0,1,0,0,1
627,2,57.0,0,0,0,12.35,0,1,0,1,0
798,3,31.0,0,0,0,8.6833,1,0,0,0,1
508,1,28.0,0,0,0,26.55,0,1,0,0,1
604,3,44.0,0,0,0,8.05,0,1,0,0,1
445,3,28.0,0,0,0,8.1125,0,1,0,0,1
162,2,40.0,0,0,0,15.75,1,0,0,0,1
646,1,48.0,0,1,0,76.7292,0,1,1,0,0
27,3,28.0,0,0,0,7.225,0,1,1,0,0
218,2,42.0,0,1,0,27.0,0,1,0,0,1
452,3,28.0,0,1,0,19.9667,0,1,0,0,1
456,3,29.0,0,0,0,7.8958,0,1,1,0,0
363,3,45.0,0,0,1,14.4542,1,0,1,0,0
592,1,52.0,0,1,0,78.2667,1,0,1,0,0
449,3,5.0,0,2,1,19.2583,1,0,1,0,0
773,2,57.0,0,0,0,10.5,1,0,0,0,1
152,1,22.0,0,1,0,66.6,1,0,0,0,1
40,3,14.0,0,1,0,11.2417,1,0,1,0,0
682,1,27.0,0,0,0,76.7292,0,1,1,0,0
476,1,28.0,0,0,0,52.0,0,1,0,0,1
260,2,50.0,0,0,1,26.0,1,0,0,0,1
808,3,18.0,0,0,0,7.775,1,0,0,0,1
629,3,26.0,0,0,0,7.8958,0,1,0,0,1
807,1,39.0,0,0,0,0.0,0,1,0,0,1
201,3,28.0,0,0,0,9.5,0,1,0,0,1
460,3,28.0,0,0,0,7.75,0,1,0,1,0
31,1,40.0,0,0,0,27.7208,0,1,1,0,0
247,3,25.0,0,0,0,7.775,1,0,0,0,1
563,2,28.0,0,0,0,13.5,0,1,0,0,1
810,1,33.0,0,1,0,53.1,1,0,0,0,1
632,3,51.0,0,0,0,7.0542,0,1,0,0,1
511,3,29.0,0,0,0,7.75,0,1,0,1,0
283,3,16.0,0,0,0,9.5,0,1,0,0,1
72,3,16.0,0,5,2,46.9,1,0,0,0,1
159,3,28.0,0,0,0,8.6625,0,1,0,0,1
879,3,28.0,0,0,0,7.8958,0,1,0,0,1
822,3,27.0,0,0,0,8.6625,0,1,0,0,1
157,3,16.0,0,0,0,7.7333,1,0,0,1,0
3,3,26.0,0,0,0,7.925,1,0,0,0,1
890,1,26.0,0,0,0,30.0,0,1,1,0,0
795,3,25.0,0,0,0,7.8958,0,1,0,0,1
28,1,19.0,0,3,2,263.0,0,1,0,0,1
849,2,28.0,0,0,1,33.0,0,1,0,0,1
717,1,38.0,0,0,0,227.525,1,0,1,0,0
413,1,33.0,0,1,0,90.0,1,0,0,1,0
824,3,27.0,0,0,1,12.475,1,0,0,0,1
145,2,18.0,0,0,0,11.5,0,1,0,0,1
154,3,40.0,1,0,2,14.5,0,1,0,0,1
817,3,23.0,0,0,0,7.925,1,0,0,0,1
127,3,28.0,0,0,0,7.75,0,1,0,1,0
799,3,30.0,0,0,0,7.2292,0,1,1,0,0
18,2,28.0,0,0,0,13.0,0,1,0,0,1
417,2,34.0,0,1,1,32.5,1,0,0,0,1
47,3,28.0,0,1,0,15.5,0,1,0,1,0
241,3,28.0,0,1,0,14.4542,1,0,1,0,0
681,3,28.0,0,0,0,8.1375,1,0,0,1,0
340,1,45.0,0,0,0,35.5,0,1,0,0,1
185,3,4.0,0,0,2,22.025,1,0,0,0,1
393,3,28.0,0,2,0,7.925,0,1,0,0,1
341,2,2.0,0,1,1,26.0,0,1,0,0,1
513,1,36.0,0,0,0,26.2875,0,1,0,0,1
297,3,23.0,1,0,0,7.2292,0,1,1,0,0
407,3,51.0,0,0,0,7.75,0,1,0,0,1
119,1,24.0,0,0,1,247.5208,0,1,1,0,0
275,3,28.0,0,0,0,7.75,1,0,0,1,0
192,2,19.0,0,0,0,13.0,0,1,0,0,1
23,3,15.0,0,0,0,8.0292,1,0,0,1,0
467,2,28.0,0,0,0,0.0,0,1,0,0,1
20,3,28.0,0,0,0,7.225,1,0,1,0,0
81,3,22.0,0,0,0,9.0,0,1,0,0,1
611,3,39.0,0,1,5,31.275,1,0,0,0,1
175,1,56.0,0,0,0,30.6958,0,1,1,0,0
239,2,19.0,0,0,0,10.5,0,1,0,0,1
213,3,22.0,0,0,0,7.25,0,1,0,0,1
523,3,28.0,0,0,0,7.225,0,1,1,0,0
777,3,28.0,0,0,0,7.75,0,1,0,1,0
149,2,36.0,1,0,2,26.0,0,1,0,0,1
792,2,16.0,0,0,0,26.0,0,1,0,0,1
362,2,29.0,0,1,0,27.7208,0,1,1,0,0
776,3,18.0,0,0,0,7.75,0,1,0,0,1
242,3,28.0,0,1,0,15.5,1,0,0,1,0
633,1,32.0,0,0,0,30.5,0,1,1,0,0
412,3,28.0,0,0,0,6.8583,0,1,0,1,0
891,3,32.0,0,0,0,7.75,0,1,0,1,0
29,3,28.0,0,0,0,7.8792,1,0,0,1,0
887,2,27.0,0,0,0,13.0,0,1,0,0,1
113,3,22.0,0,0,0,8.05,0,1,0,0,1
738,1,35.0,0,0,0,512.3292,0,1,1,0,0
532,3,28.0,0,0,0,7.2292,0,1,1,0,0
675,2,28.0,0,0,0,0.0,0,1,0,0,1
826,3,28.0,0,0,0,6.95,0,1,0,1,0
752,3,6.0,0,0,1,12.475,0,1,0,0,1
284,3,19.0,0,0,0,8.05,0,1,0,0,1
839,3,32.0,0,0,0,56.4958,0,1,0,0,1
670,1,28.0,0,1,0,52.0,1,0,0,0,1
193,3,19.0,0,1,0,7.8542,1,0,0,0,1
793,3,28.0,0,8,2,69.55,1,0,0,0,1
796,2,39.0,0,0,0,13.0,0,1,0,0,1
